locationName,centerType,address1,address2,city,state,zip,phoneNumber,phoneExtension,websiteUrl,latitude,longitude
Marshfield Medical Center - Minocqua,hospital-based,9576 Highway 70,,Minocqua,Wisconsin,54548,,,https://www.marshfieldclinic.org/locations/centers/Minocqua%20-%20Marshfield%20Medical%20Center,45.888138,-89.708105
Essentia Health-Duluth Clinic 1st Street Building,hospital-based,420 E 1st St,,Duluth,Minnesota,55805,,,,46.792056,-92.092881
ST. LUKE'S HOSPITAL,hospital-based,1001  E Superior St,,Duluth,Minnesota,55802,218-249-5661,,https://www.slhduluth.com/locations/st-lukes-internal-medicine-associates/,46.797029,-92.085616
Akumin Gateway West,stand-alone imaging center,10501 Gateway Blvd West,Suite 140,El Paso,Texas,79925,915 544-7300,,https://akumin.com/?utm_source=Google&utm_medium=Yext&y_source=1_MTg1MDE0OTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,31.753844,-106.345861
Desert Imaging,hospital-based,7812 Gateway Blvd E,#120,El Paso,Texas,79915,915-577-0110,,https://dielp.com/,31.757418,-106.355301
William Beaumont Army Medical Center - Fort Bliss,hospital-based,18511 Highlander Medics St,,Fort Bliss,Texas,79918,915-433-5415,,https://william-beaumont.tricare.mil/,31.833328,-106.324719
Sun View Imaging,stand-alone imaging center,2525 S Telshor Blvd,,"Las Cruces,",New Mexico,88011,,,https://sunviewlascruces.com/,32.291727,-106.733646
Canyon Vista Medical Center,hospital-based,151 Colonia de Salud,,Sierra Vista,Arizona,85635,,,,31.552748,-110.231376
Medical Center Hospital,hospital-based,500 W 4th St,,Odessa,Texas,79761,432 640-4000,,https://www.mchodessa.com/,31.8450091,-102.3737429
Southern Arizona Radiology Associates - Sierra Vis,stand-alone imaging center,155 Calle Portal #500,,Sierra Vista,Arizona,85635,,,,31.552845,-110.266558
Midland Memorial Hospital,hospital-based,400 Rosalind Redfern Grover Pkwy,,Midland,Texas,79701,,,https://www.midlandhealth.org/main/facilities-and-locations?utm_source=google&utm_medium=Yext,31.996664,-102.100101
Gerald Champion Regional Medical Center,hospital-based,2669 N Scenic Dr,,Alamogordo,New Mexico,88310,575 439-6100,,https://www.gcrmc.org/,32.926428,-105.934715
Audie L. Murphy VA Medical Center,hospital-based,7400 Merton Minter,,San Antonio,Texas,78229,,,,29.506001,-98.579561
STRIC Northwest Imaging Center,stand-alone imaging center,4383 Medical Dr,#150,San Antonio,Texas,78229,,,https://www.stric.com/,29.511747,-98.572188
BAPTIST M&S IMAGING AND PET CENTER,stand-alone imaging center,8435 Wurzbach Rd,,San Antonio,Texas,78229,210-228-9729,,https://www.baptisthealthsystem.com/locations/detail/baptist-m-s-imaging-center-medical-center/?utm_campaign=gmb_listings_mgmt&utm_source=gmb-baptist-ms-imaging-center-medical-center&utm_medium=google-local,29.519877,-98.57442
BAPTIST M&S IMAGING CENTER DOWNTOWN,hospital-based,215  E Quincy,Suite 100,San Antonio,Texas,78215,210-228-9729,,https://www.baptisthealthsystem.com/locations/detail/baptist-m-s-imaging-center-downtown/?utm_campaign=gmb_listings_mgmt&utm_source=gmb-baptist-ms-imaging-center-downtown&utm_medium=google-local,29.435679,-98.493079
"Radiology Associates, LLP",stand-alone imaging center,5742 Spohn Dr,,Corpus Christi,Texas,78414,,,https://xraydocs.com/,27.686313,-97.3787
Radiology & Imaging-South Texas,hospital-based,3226 S Alameda St,,Corpus Christi,Texas,78404,,,https://radiologyimaging.com/,27.756528,-97.389332
Brooke Army Medical Center,hospital-based,3551 Roger Brooke Dr,,Fort Sam Houston,Texas,78234,,,https://bamc.tricare.mil/,29.460657,-98.415806
South Texas Radiology Imaging Center,stand-alone imaging center,12602 Toepperwein,Suite 101,San Antonio,Texas,78233,,,https://stric.com/,29.553142,-98.346237
Austin Radiological Association - San Marcos,stand-alone imaging center,"1348 Texas 123 South, 1348 Texas Hwy 123",Suite B,San Marcos,Texas,78666,512 392-1831,,https://www.ausrad.com/location/san-marcos/,29.855738,-97.940516
AUSTIN RADIOLOGICAL ASSOCIATION - MIDTOWN,stand-alone imaging center,901 W. 38TH ST,,Austin,Texas,78705,512-519-3456,,https://www.ausrad.com/location/midtown-i-austin-vein-center/,30.304604,-97.742477
PET Imaging of Sugar Land,stand-alone imaging center,17320 W Grand Pkwy S,Suite A,Sugar Land,Texas,77479,,,https://petimaging.us/,29.574241,-95.683393
University of Texas Medical Branch at Galveston,hospital-based,301 University Blvd,,Galveston,Texas,77555,,,,29.31075,-94.775874
MD Anderson League City,hospital-based,2280 Gulf Fwy S,,League City,Texas,77573,,,https://www.mdanderson.org/about-md-anderson/our-locations/league-city.html,29.480323,-95.098511
UTMB Health League City Campus Hospital & Clinics,stand-alone imaging center,2240 Gulf Fwy S,,League City,Texas,77573,,,https://www.utmbhealth.com/locations/hospitals-campuses/league-city-campus/league-city-campus-hospital,29.480934,-95.09908
Houston Methodist Sugar Land Hospital,hospital-based,16655 Southwest Fwy,,Sugar Land,Texas,77479,,,https://www.houstonmethodist.org/locations/sugar-land/?utm_source=gmb&utm_medium=organic&utm_campaign=all_front_door_gmb&utm_content=website-click,29.58924,-95.631453
Texas Oncology-Deke Slayton Cancer Center,hospital-based,501 W. Medical Center Blvd,,Webster,Texas,77598,281 332-7505,,,29.539555,-95.127205
Texas Oncology-Sugar Land,hospital-based,1350 First Colony Blvd,,Sugar Land,Texas,77479,281 277-5200,,,29.602593,-95.636635
HCA Houston Healthcare - Sugar Land Diagnostic,hospital-based,15300 Southwest Fwy,Ste. 200,Sugar Land,Texas,77478,281 274-6600,,https://hcahoustonhealthcare.com/specialties/imaging-services?location=west,29.607088,-95.616801
Memorial Hermann Southeast Hospital,hospital-based,11914 ASTORIA BLVD,PLAZA 1  MOBILE PET TRAILER,Houston,Texas,77089,281 929-6100,,,29.583252,-95.206455
PRECISION RADIOTHERAPY CENTER,stand-alone imaging center,11950  Old Galveston Rd,,Houston,Texas,77034,713-512-3200,,https://prchouston.com/,29.598248,-95.176966
Houston Methodist Baytown Hospital,hospital-based,4401 Garth Rd,,Baytown,Texas,77521,,,https://www.houstonmethodist.org/locations/baytown/?utm_source=gmb&utm_medium=organic&utm_campaign=all_front_door_gmb&utm_content=website-click,29.769157,-94.979603
ACADIANA RADIATION THERAPY,stand-alone imaging center,525 North Lewis St,,New Iberia,Louisiana,70560,337-364-1131,,https://oncologics.net/locations/,30.00733,-91.79638
"Louisiana PET/CT Imaging of Lake Charles, LLC",hospital-based,831 Lakeshore Dr,,Lake Charles,Louisiana,70601,,,https://capitolimagingservices.com/louisiana-pet-ct-imaging-lake-charles/,30.237408,-93.228629
MICHAEL E. DEBAKEY VA MEDICAL CENTER,hospital-based,"2002 Holcombe Blvd,",,Houston,Texas,77030,713-791-1414,26422,https://www.va.gov/houston-health-care/,29.700103,-95.388965
THE UNIVERSITY OF TEXAS MD ANDERSON MAYS CLINIC,hospital-based,1220 Holcombe Blvd,,Houston,Texas,77030,713-563-6190,,https://www.mdanderson.org/about-md-anderson/our-locations/texas-medical-center.html,29.705537,-95.399992
PET Imaging of Houston,stand-alone imaging center,2493 S Braeswood Blvd,Suite A,Houston,Texas,77030,,,,29.696872,-95.417078
Ochsner Lafayette General Medical Center,hospital-based,1211 Coolidge St,# 201,Lafayette,Louisiana,70503,337 289-8000,,https://ochsnerlg.org/location/ochsner-lafayette-general-imaging,30.202235,-92.01758
Texas Oncology-Abilene,hospital-based,1957 Antilley Rd,,Abilene,Texas,79606,325 692-0188,,https://www.texasoncology.com/cancer-centers/abilene/abilene/medical-oncology,32.371903,-99.747219
Texas Oncology-Austin Central,stand-alone imaging center,6204 Balcones Dr,,Austin,Texas,78731,512 427-9400,,https://www.texasoncology.com/cancer-centers/austin/austin-central/medical-oncology,30.344828,-97.752663
Excel Diagnostics Nuclear Oncology Center,stand-alone imaging center,9701 Richmond Ave,Suite 122,Houston,Texas,77042,,,https://www.exceldiagnostics.com/?utm_source=gmb_auth,29.727045,-95.540976
Houston Methodist West Hospital,hospital-based,18500 Katy Fwy,,Houston,Texas,77094,,,https://www.houstonmethodist.org/locations/katy-west/?utm_source=gmb&utm_medium=organic&utm_campaign=all_front_door_gmb&utm_content=website-click,29.787281,-95.697629
The University of Texas MD Anderson West Houston,hospital-based,15021 Katy Fwy,#100,Houston,Texas,77094,,,https://www.mdanderson.org/about-md-anderson/our-locations/diagnostic-imaging-clinics.html,29.783976,-95.648362
Kelsey - Seybold Clinic,hospital-based,2727 West Holcombe,,Houston,Texas,77025,713 442-5200,,https://www.kelsey-seybold.com/find-a-location/memorial-city-clinic,29.705221,-95.420629
Houston Precision Cancer Center,hospital-based,10405 Katy Fwy,Unit 150E,Houston,Texas,77024,,,https://www.oncologyconsultants.com/radiation-therapy,29.783039,-95.554645
Baylor Scott & White Medical Center ? Temple,hospital-based,2401 S 31st St,,Temple,Texas,76508,,,https://www.bswhealth.com/locations/temple?utm_source=google-mybusiness&utm_medium=organic&utm_campaign=9479&y_source=1_MTM0MTE3MDctNzE1LWxvY2F0aW9uLn,31.076525,-97.365282
OLIN E. TEAGUE VETERANS MEDICAL CENTER,hospital-based,1901  Veterans Memorial Dr,,Temple,Texas,76504,254-778-4811,,https://www.va.gov/central-texas-health-care/,31.076454,-97.347436
Methodist Willowbrook Hospital,hospital-based,13802 Centerfield Dr,Suite 300,Houston,Texas,77070,,,https://www.houstonmethodist.org/,29.969384,-95.550941
Memorial Hermann Imaging Center - Memorial City,stand-alone imaging center,921 Gessner Rd #200,,Houston,Texas,77024,,,,29.78156,-95.545917
Millennium Physicians North Houston,hospital-based,1250 Cypress Station Dr,Suite B,Houston,Texas,77090,,,https://millenniumphysicians.com/,30.021829,-95.438555
MD Anderson The Woodlands,hospital-based,100 Fellowship Dr,,Conroe,Texas,77384,,,https://www.mdanderson.org/about-md-anderson/our-locations/the-woodlands.html,30.205653,-95.476245
MILLENNIUM PHYSICIANS THE WOODLANDS,stand-alone imaging center,9323 Pinecroft,Suite 110,The Woodlands,Texas,77380,281-943-2440,,https://millenniumphysicians.com/the-woodlands/,30.17212,-95.457692
PET Imaging of The Woodlands,stand-alone imaging center,3091 College Park Dr,Suite 340,The Woodlands,Texas,77384,,,https://petimaging.us/,30.204972,-95.465085
Millennium Physicians - Kingwood,hospital-based,22710 Professional Dr,Suite 100,Kingwood,Texas,77339,,,https://millenniumphysicians.com/,30.048235,-95.256977
Houston Methodist The Woodlands Hospital,hospital-based,17201 I-45 South,,Shenandoah,Texas,77385,,,https://www.houstonmethodist.org/locations/the-woodlands/?utm_source=gmb&utm_medium=organic&utm_campaign=all_front_door_gmb&utm_content=website-click,30.205811,-95.453517
Memorial Hermann Imaging Center at Texas Medical,hospital-based,6400 Fannin St,1600,Houston,Texas,77030,713 512-6040,,,29.715111,-95.397146
Houston Methodist Outpatient Center,stand-alone imaging center,6445 Main St,,Houston,Texas,77030,,,https://www.houstonmethodist.org/contact-us/?utm_source=gmb&utm_medium=organic&utm_campaign=all_front_door_gmb&utm_content=website-click,29.712311,-95.399436
Capitol Imaging Services,stand-alone imaging center,5413 Jackson Street Ext.,,Alexandria,Louisiana,71303,318-445-6736,,https://capitolimagingservices.com/open-air-mri-cenla/,31.270514,-92.48418
Our Lady of the Lake Regional Medical Center,hospital-based,000 Hennessy Blvd,,Baton Rouge,Louisiana,70808,,,,30.402871,-91.108317
MARY BIRD PERKINS CANCER CENTER - BATON ROUGE,hospital-based,4950 Essen Lane,,Baton Rouge,Louisiana,70809,985-875-2234,,https://marybird.org/location/baton-rouge/,30.40387,-91.104947
Baton Rouge General Medical Center,hospital-based,8585 Picardy Avenue,,Baton Rouge,Louisiana,70809,225-333-3568,,https://www.brgeneral.org/,30.39487,-91.095474
Ochsner Cancer Center - Baton Rouge,hospital-based,17050 Medical Center Dr,,Baton Rouge,Louisiana,70816,225-726-2086,,https://digital.ochsner.org/schedule-br/?utm_source=YextGooglet&utm_medium=Yext&y_source=1_MTUyMDE4MDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,30.442313,-90.998575
Texas Oncology-Waco,stand-alone imaging center,1700 W Hwy 6,,Waco,Texas,76712,254 399-0741,,https://www.texasoncology.com/cancer-centers/waco/waco/medical-oncology,31.523195,-97.220244
Baylor Scott & White Medical Center ? Hillcrest,hospital-based,100 Hillcrest Medical Blvd,,Waco,Texas,76712,254-202-5000,,https://www.bswhealth.com/locations/hillcrest-hospital,31.489071,-97.157647
SAM HOUSTON CANCER CENTER,stand-alone imaging center,112 Medical Park,,Huntsville,Texas,77340,936-291-7911,,https://samhoustoncancercenter.com/,30.697199,-95.559816
WILLIS KNIGHTON CANCER CENTER,hospital-based,2600 Kings Hwy,,Shreveport,Louisiana,71103,318-212-8056,,https://www.wkhs.com/cancer,32.481205,-93.779326
Center for Molecular Imaging and Therapy,hospital-based,1505 Kings Hwy,,Shreveport,Louisiana,71103,318 675-4000,,https://www.louisianalifesciences.com/resource/center-for-molecular-imaging-and-therapy-2,32.481534,-93.76235
OVERTON BROOKS VA MEDICAL CENTER,hospital-based,510 E Stoner Ave,Nuclear Medicine Department,Shreveport,Louisiana,71101,318-990-4932,,https://www.va.gov/shreveport-health-care/,32.50319,-93.721462
St. Francis PET Imaging Louisiana,stand-alone imaging center,411 Calypso St,,Monroe,Louisiana,71201,318 966-6240,,,32.499513,-92.11231
Wise Health Clinics,stand-alone imaging center,1010 Ben Merritt Dr,,Decatur,Texas,76234,,,https://www.wisehealthclinics.com/locations/cancer-center-at-whs-decatur/,33.218118,-97.59499
Texas Health Harris Methodist Hospital Fort Worth,hospital-based,1301 Pennsylvania Ave,,For Worth,Texas,76104,,,,32.738017,-97.339925
Texas Oncology-Fort Worth Cancer Center,hospital-based,500 S Henderson St,,Fort Worth,Texas,76104,,,,32.739279,-97.338217
The Center for Cancer & Blood Disorders: Fort Wort,hospital-based,800 W Magnolia Ave,,Fort Worth,Texas,76104,,,https://thecentertx.com/?utm_source=GMBSocialClimb&utm_medium=TheCenterforCancer%26BloodDisorders%3AFortWorth,32.730885,-97.332866
Baylor Scott & White Medical Center - Irving,hospital-based,1901 N MacArthur Blvd,,Irving,Texas,75061,,,https://www.bswhealth.com/locations/irving?utm_source=google-mybusiness&utm_medium=organic&utm_campaign=9490&y_source=1_MTM0MTE3MDAtNzE1LWxvY2F0aW9uLn,32.834695,-96.960308
VETERANS ADMIN NORTH TEXAS HEALTHCARE,hospital-based,4500 South Lancaster Rd,,Dallas,Texas,75216,214-857-0130,,https://www.northtexas.va.gov/locations/directions.asp,32.696698,-96.788762
Texas Center for Proton Therapy,stand-alone imaging center,1501 W Royal Ln,,Irving,Texas,75063,,,https://www.texascenterforprotontherapy.com/,32.899536,-96.968643
Texas Oncology-Baylor Charles A. Sammons Cancer Ce,hospital-based,3410 Worth St Suite 400,,Dallas,Texas,75246,,,,32.788044,-96.778705
PARKLAND HEALTH AND HOSPITAL SYSTEM,hospital-based,5200 HARRY HINES BLVD,,Dallas,Texas,75235,214 590-8000,,,32.812822,-96.835676
The University of Texas Southwestern Medical Cente,hospital-based,2201 Inwood Rd #920,,Dallas,Texas,75235,,,,32.8197,-96.842151
Christus Mother Francis Hospital - Imaging,stand-alone imaging center,501 Saunders Ave,,Tyler,Texas,75702,945 455-4344,,,32.344569,-95.291692
PET Imaging of Dallas - Northeast,stand-alone imaging center,1250 Northeast Hwy R,,Garland,Texas,75041,,,https://petimaging.us/,32.863698,-96.646587
SOUTHWEST DIAG CENTER FOR MOLECULAR,stand-alone imaging center,8196 Walnut Hill Lane,Suite LL30,Dallas,Texas,75231,214-345-8300,,https://swdcmi.com/,32.87893,-96.762866
Texas Imaging & Infusion Center,stand-alone imaging center,10425 N US 75-Central Expy 1000,,Dallas,Texas,75231,,,,32.888544,-96.770703
Cancer Clinics of North Texas,stand-alone imaging center,12606 Greenville Ave,,Dallas,Texas,75243,469-364-7880,404,https://www.genesiscare.com/us/our-locations/dallas-lr8/,32.9184669,-96.7417888
Texas Oncology-Longview Cancer Center,hospital-based,1300 Fourth St,,Longview,Texas,75601,903 757-2122,,,32.511448,-94.729936
"Texarkana PET/CT Imaging Institute, LP",hospital-based,1929 Moores Ln,,Texarkana,Texas,75503,903 794-1994,,,33.471859,-94.064735
Texas Oncology-Paris,hospital-based,3550 NE Loop,286,Paris,Texas,75460,903 785-0031,,,33.601832,-95.624767
The Center for Cancer and Blood Disorders,hospital-based,2900 North I 35,Suite 111,Denton,Texas,76201,214-379-2774,,https://www.texashealth.org/Locations/texas-health-denton,33.216624,-97.165958
The Center for Cancer & Blood Disorders - Las Coli,stand-alone imaging center,7415 Las Colinas Blvd,,Irving,Texas,75063,214 379-2700,,https://thecentertx.com/locations/las-colinas/,32.908261,-96.954603
Cancer Clinics of North Texas,stand-alone imaging center,6957  West Plano Pkway,Suite 1300,Plano,Texas,75093,469-364-7880,404,https://www.genesiscare.com/us/our-locations/plano-lr9/,33.031772,-96.8429504
PET/CT Imaging of North Texas,hospital-based,5948 W. Parker Road,Suite 200,Plano,Texas,75093,469-259-9822,,http://www.petctimagingntx.com/,33.044756,-96.825972
Texas Oncology-Plano East,hospital-based,3705 W 15th St,,Plano,Texas,75075,972 867-3577,,https://www.texasoncology.com/cancer-centers/plano/plano-east/medical-oncology,33.0201755,-96.7632213
Rena Tarbet Cancer Center,hospital-based,"4201 Medical Center Dr, Ste 180",,McKinney,Texas,75069,9725489690,,,33.161169,-96.634254
Methodist Richardson Medical Center,hospital-based,2831 E President George Bush Hwy,,Richardson,Rhode Island,75082,,,,32.995734,-96.666323
Texas Oncology-McKinney,hospital-based,5236 W University Dr,Suite 1000,McKinney,Texas,75071,972 542-8609,,,33.221079,-96.682357
X-Ray Associates at Farmington,hospital-based,1750 E 30th St,,Farmington,New Mexico,87401,,,https://xranm.com/locations/mri-scan-farmington/,36.757009,-108.183866
