locationName,centerType,address1,address2,city,state,zip,phoneNumber,phoneExtension,websiteUrl,latitude,longitude
Renown Health,stand-alone imaging center,75 Pringle Way,Suite G-11,Reno,NV,89502,,,https://www.renown.org/locations/renown-health-x-ray-and-imaging-kirman/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,39.526474,-119.794741
River Radiology,stand-alone imaging center,45 Pine Grove Ave,,Kingston,NY,12401,845 340-4500,,,41.926842,-74.001833
Vassar Brothers Medical Center,hospital-based,1 Columbia St,,Poughkeepsie,NY,12601,,,,41.695192,-73.93586
Hudson Valley Hematology,stand-alone imaging center,159 Barnegate Rd,,Poughkeepsie,NY,12601,845 454-1942,,https://hudsonvalleycancercenter.com/,41.650003,-73.935327
ALBANY STRATTON VA MEDICAL CENTER,hospital-based,113 Holland St,Bldg #27,Albany,NY,12208,518-626-6341,,https://www.va.gov/albany-health-care/,42.650957,-73.773159
NYOH US ONCOLOGY ALBANY MED CTR,hospital-based,43 New Scotland Ave,,Albany,NY,12208,518-269-3075,,https://newyorkoncology.com/locations-directions/nyoh-at-albany-medical-center/,42.654083,-73.775962
St. Peter's Hospital,hospital-based,315 S Manning Blvd,,Albany,NY,12208,,,https://www.sphp.com/,42.656158,-73.803499
Community Care Physicians PLLC,hospital-based,711 Troy Schenectady Rd,,Latham,NY,12110,,,https://www.communitycare.com/,42.758083,-73.777275
Wilton Medical Arts,stand-alone imaging center,"3040 NY-50,",,Saratoga Springs,NY,12866,,,,43.10265,-73.745149
Alliance - St. Mary's Hospital - Rao Pavilion,hospital-based,4950 NY-30,,Amsterdam,NY,12010,,,https://www.smha.org/locations/rao-outpatient-pavilion/,42.960901,-74.187574
Advanced Imaging At Bay Brook,stand-alone imaging center,22 Willowbrook Rd,,Queensbury,NY,12804,,,,43.343692,-73.653207
Verrazano Radiology,stand-alone imaging center,256 Mason Ave,,Staten Island,NY,10305,,,https://www.northwell.edu/doctors-offices/northwell-health-verrazano-imaging-at-staten-island-university-hospital,40.586082,-74.085691
ProHEALTH BRMI at Stillwell Avenue,stand-alone imaging center,1783 Stillwell Ave,,Brooklyn,NY,11223,,,https://www.prohealthcare.com/locations-nav/locations/ny/prohealth-bay-ridge-medical-imaging-at-stillwell-1783-stillwell-ave-brooklyn-ny-11223/2a817a3,40.603106,-73.986102
BROOKLYN VA MEDICAL CENTER,hospital-based,800 Poly Place,,Brooklyn,NY,11209,718-836-6600,,https://www.va.gov/directory/guide/facility.asp?id=21,40.608178,-74.023892
Maimonides Cancer Center,hospital-based,6300 8th Ave,,Brooklyn,NY,11220,,,https://www.maimonidesmed.org/treatments-care/cancer-center/,40.633951,-74.011894
REGIONAL RADIOLOGY,stand-alone imaging center,360 Bard Ave,,Staten Island,NY,10310,718-876-2000,,http://www.regionalradiology.com/,40.635142,-74.10702
NEW YORK PRESBYTERIAN - BROOKLYN METHODIST HOSPITAL,hospital-based,515 6th St,,Brooklyn,NY,11215,718-230-7788,,https://www.nyp.org/brooklyn?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings&y_source=1_MTM4MTIwMjYtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,40.668215,-73.978835
New York Cancer and Blood Specialists,stand-alone imaging center,92-37 Metropolitan Avenue,,Forest Hills,NY,11375,833-269-4624,,https://nycancer.com/,40.711587,-73.856747
NYU LANGONE MEDICAL CENTER BIO MED IMAGING,stand-alone imaging center,660 1st Ave,,New York,NY,10016,212-263-6246,,https://nyulangone.org/locations/nyu-langone-radiology-center-for-biomedical-imaging,40.74598,-73.971524
NYU LANGONE PERLMUTTER CANCER CENTER,stand-alone imaging center,160 East 34th St,2nd Floor,New York,NY,10016,212-731-6000,,https://nyulangone.org/locations/perlmutter-cancer-center,40.745759,-73.97876
RADNET @ LHR - ONCOLOGIC AND MOLECULAR IMAGING CENTER,stand-alone imaging center,755 2ND Ave,3RD Floor,New York,NY,10017,212-599-5555,,https://www.radnet.com/lenox-hill-radiology/locations/center-oncologic-and-molecular-imaging?utm_source=GMB&utm_medium=LHR_Oncologic_Main&utm_campaign=GMB_LHR_Oncologic,40.749134,-73.972991
Lenox Hill Radiology - Lynbrook,stand-alone imaging center,443 Sunrise Hwy,,LYNBROOK,NY,11563,631 277-1600,,,40.654839,-73.673134
"Mount Sinai Doctors - Rockville Centre, PET/CT Rad",hospital-based,485 Merrick Rd,,Rockville Centre,NY,11570,,,https://www.southnassau.org/sn/rali-pet?utm_campaign=rockvillecentre&utm_source=googlemybusiness&utm_medium=organic&utm_content=,40.655294,-73.636006
NYU Long Island Winthrop Hospital,hospital-based,259 First Street,,Mineola,NY,11501,516-663-2778,,https://nyulangone.org/locations/nyu-langone-hospital-long-island?cid=syn_yext&y_entity_id=546&y_source=1_OTYxMTU0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,40.74108,-73.643378
NYU Langone Hospital,hospital-based,120 Mineola Blvd,Suite 10 LL,Mineola,NY,11501,,,https://nyulangone.org/locations/nyu-langone-radiology-mineola?cid=syn_yext&y_entity_id=549&y_source=1_OTYxMTU0NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,40.742353,-73.640179
NORTHWELL HEALTH ADVANCED MEDICAL CENTER,stand-alone imaging center,450 Lakeville Rd,,Lake Success,NY,11042,516-734-7437,,https://www.northwell.edu/imaging/locations/lake-success?utm_source=provider_listing&utm_medium=partner&utm_campaign=doctor_dot_com,40.757082,-73.701949
Prohealth Care Lake Success,hospital-based,2800 Marcus Ave,,New Hyde Park,NY,11042,,,https://www.prohealthcare.com/,40.759705,-73.695375
New York Cancer and Blood Specialists,stand-alone imaging center,1 Delaware Drive,,Lake Success,NY,11042,833-269-4624,,https://nycancer.com/,40.759712,-73.694019
NYU LANGONE RADIOLOGY NRAD LAKE SUCCESS,stand-alone imaging center,6 Ohio Dr,,Lake Success,NY,11042,516-222-2022,,https://nyulangone.org/locations/nyu-langone-radiology-nrad-lake-success,40.761603,-73.691973
MAIN STREET RADIOLOGY,stand-alone imaging center,32-25 Francis Lewis Blvd.,,Bayside,NY,11358,718 428-1500,,https://www.mainstreetradiology.com/about-us/locations/bayside-32nd-avenue/,40.768731,-73.791371
Good Samaritan HMC - West ISLIP,hospital-based,1000 Montauk Hwy,,West Islip,NY,11795,,,https://www.chsli.org/locations/good-samaritan-hospital-imaging-services,40.694083,-73.294319
Good Samaritan Hospital - West ISLIP,hospital-based,1245 Montauk Hwy,,West Islip,NY,11795,,,https://www.chsli.org/good-samaritan-hospital,40.696602,-73.291163
NORTHWELL IMAGING AT BAYSHORE,stand-alone imaging center,440 East Main St,,Bayshore,NY,11706,631-414-8000,,https://www.northwell.edu/imaging/locations/bay-shore?utm_source=provider_listing&utm_medium=partner&utm_campaign=doctor_dot_com,40.726642,-73.229262
ProHEALTH Sitron-Hammel Radiology Group,stand-alone imaging center,4277 Hempstead Turnpike,Ste 200,Bethpage,NY,11714,,,https://www.prohealthcare.com/?o=PHNY:NPS:OC_9.1_2020:YEXT:OC:GEN:20811CAD15:n_a:n_a:n_a:n_a:n_a,40.726351,-73.479615
Northwell Imaging at Syosset,stand-alone imaging center,100 Lafayette Dr,,Syosset,NY,11791,516-622-3431,,https://www.northwell.edu/imaging/locations/syosset?utm_source=provider_listing&utm_medium=partner&utm_campaign=doctor_dot_com,40.811774,-73.509439
Mount Sinai Doctors Long Island,hospital-based,5 Cuba Hill Rd,,Greenlawn,NY,11740,,,https://www.mountsinai.org/locations/long-island,40.866688,-73.366357
NORTHPORT VA MEDICAL CENTER,hospital-based,79 Middleville Rd,,Northport,NY,11768,631-261-4400,,https://www.va.gov/northport-health-care/locations/northport-va-medical-center/,40.895004,-73.304607
ST FRANCIS DIAGNOSTIC,hospital-based,2200 Northern Blvd,Suite 100C,East Hills,NY,11548,516-563-7100,,https://www.chsli.org/locations/st-francis-diagnostic-imaging,40.806087,-73.635008
Columbia Radiology - Midtown,stand-alone imaging center,51 W 51st St,,New York,NY,10019,,,https://www.columbiadoctors.org/locations/columbiadoctors-midtown/adult-services/radiology?utm_source=Ggl&utm_medium=GMB-link&utm_campaign=CD,40.76008,-73.978575
Lenox Hill Radiology | East 66th Street,stand-alone imaging center,400 E 66th St,,New York,NY,10065,,,https://www.radnet.com/lenox-hill-radiology/locations/east-66th-street?utm_source=GMB&utm_medium=LHR_East66th_Main&utm_campaign=GMB_LHR_East66th,40.763662,-73.958651
MEMORIAL SLOAN KETTERING CANCER CENTER,stand-alone imaging center,1275 York Ave,,New York,NY,10021,212-639-7375,,https://www.mskcc.org/locations/directory/memorial-hospital?utm_source=yext&utm_medium=local&utm_content=gmb,40.764453,-73.95702
MSKCC Corporate - Main Campus,hospital-based,1250 1st Ave,,New York,NY,10065,,,,40.764821,-73.957776
Weill Cornell Imaging at NewYork-Presbyterian,stand-alone imaging center,1305 York Ave,#3F,New York,NY,10021,,,https://wcinyp.org/,40.765607,-73.955366
STONY BROOK ADVANCED IMAGING,stand-alone imaging center,1320 Stonybrook Rd,,Stonybrook,NY,11790,631-638-2600,,https://imaging.stonybrookmedicine.edu/patient-visitor/how-to-prepare,40.877232,-73.119332
New York Cancer and Blood Specialists,stand-alone imaging center,365 East Main Street,,Patchogue,NY,11772,833-269-4624,,https://nycancer.com/,40.767364,-73.002061
New York Cancer and Blood Specialists,stand-alone imaging center,1500 Route 112,Building 2A,Port Jefferson Station,NY,11776,833-269-4624,,https://nycancer.com/,40.91025,-73.030151
New York Cancer and Blood Specialists,stand-alone imaging center,49 Nesconset Highway,,Port Jefferson Station,NY,11776,833-269-4624,,https://nycancer.com/,40.926295,-73.042186
LENOX HILL HOSPITAL,hospital-based,100 East 77th St,,New York,NY,10021,212-434-2000,,https://lenoxhill.northwell.edu/?utm_source=provider_listing&utm_medium=partner&utm_campaign=doctor_dot_com,40.77386,-73.960778
New York Cancer and Blood Specialists,stand-alone imaging center,750 Old Country Road,,Riverhead,NY,11901,833-269-4624,,https://nycancer.com/,40.935116,-72.667132
Mallard MSO LLC Rosetta Radiology,hospital-based,1421 3rd Ave,,New York,NY,10028,,,https://www.northwell.edu/imaging/locations/rosetta?utm_source=provider_listing&utm_medium=partner&utm_campaign=gmb,40.775214,-73.956349
NEW YORK PRESBYTERIAN WEILL CORNELL MEDICAL CENTER,hospital-based,520 East 70th St Starr Pavillion,,New York,NY,10065,646-908-0947,,https://wcinyp.org/,40.765111,-73.953837
NYMI Associates,hospital-based,165 E 84th St,,New York,NY,10028,,,https://www.nymiassociates.com/,40.778032,-73.955592
Mount Sinai Hospital,hospital-based,1485 Madison Ave,,New York,NY,10029,,,https://www.mountsinai.org/locations/mount-sinai?utm_source=Yext&utm_medium=local_listing&utm_campaign=MountSinai&y_source=1_MTgwODM1MS03MTUtbG9jYXRpb,40.790898,-73.951121
Hess Center for Science and Medicine,hospital-based,1470 Madison Ave,,New York,NY,10029,,,,40.790899,-73.952055
STONY BROOK ADVANCED IMAGING AT RIVERHEAD,stand-alone imaging center,350 Old Country Rd,,Riverhead,NY,11901,833-269-4624,,https://imaging.stonybrookmedicine.edu/locations,40.936125,-72.656571
MONTEFIORE MEDICAL CENTER NUCLEAR MED,stand-alone imaging center,1695A Eastchester Rd,,The Bronx,NY,10461,718-405-8462,,https://www.montefiore.org/responsiveteam-6286,40.846282,-73.845169
University Diagnostic Medical Imaging,stand-alone imaging center,1200 Waters Pl,,Bronx,NY,10461,,,https://www.udmi.net/,40.852837,-73.837068
Prohealth NY Proton Center,hospital-based,225 E 126th St,,New York,NY,10035,7745712799,,https://www.nyproton.com/?utm_source=GMBSocialClimb&utm_medium=NewYorkProtonCenter,40.80408,-73.934075
MOUNT SINAI HEALTH SYSTEM,hospital-based,1 Gustave L. Levy Place Box 1141,,New York,NY,10029,212-241-7775,,https://www.mountsinai.org/locations/mount-sinai/care/radiology,40.790012,-73.953741
Stony Brook Southampton Hospital,hospital-based,240 Meeting House Lane,,Southampton,NY,11968,631-726-8270,,https://southampton.stonybrookmedicine.edu/,40.885085,-72.380418
New York Cancer and Blood Specialists,stand-alone imaging center,640 County Road,39,Southampton,NY,11968,833-269-4624,,https://nycancer.com/,40.886859,-72.37898
COLUMBIA UNIVERSITY- KREITCHMAN PET CENTER,hospital-based,1050 Riverside Dr,,New York,NY,10032,212-326-8518,,https://www.columbiaradiology.org/locations/columbiadoctors-pet-center,40.842346,-73.943552
Bronx VA James J Peters,hospital-based,130 W Kingsbridge Rd,,Bronx,NY,10468,,,https://www.va.gov/health/,40.867403,-73.906405
WHITE PLAINS HOSPITAL,hospital-based,41 E Post Rd,,White Plains,NY,10601,914-681-1260,,https://wphospital.org/,41.025877,-73.769665
Westchester PET & Medical Imaging,stand-alone imaging center,19 Bradhurst Ave,#1200,Hawthorne,NY,10532,,,https://www.westchesterpetct.com/,41.088192,-73.801641
Hudson Valley PET Imaging,hospital-based,111 N Highland Ave,,Nyack,NY,10960,,,https://www.radnet.com/hudson-valley-radiology/locations/hudson-valley-petct-imaging?utm_source=GMB&utm_medium=HVRA_PETImaging_Main&utm_campaign=GMB_H,41.094784,-73.927278
Phelps Hospital,hospital-based,701 N Broadway,,Tarrytown,NY,10591,,,https://phelps.northwell.edu/?utm_source=provider_listing&utm_medium=partner&utm_campaign=doctor_dot_com,41.109429,-73.862682
Putnam Hospital,hospital-based,670 Stoneleigh Ave,,Carmel Hamlet,NY,10512,,,https://www.nuvancehealth.org/locations/putnam-hospital?y_source=1_MTEyNjg2MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,41.383572,-73.663174
ALLIANCE-26161-NERAD BREWSTER,stand-alone imaging center,3839  Danbury Rd,,Brewster,NY,10509,845-278-6200,,https://www.nerad.com/brewster-ny/,41.386793,-73.559327
Rayus Radiology - Hudson Valley Imaging,stand-alone imaging center,575 Hudson Valley Ave,,New Windsor,NY,12553,845 220-2222,,https://www.hudsonvalleyimaging.com/,41.483867,-74.101709
Lourdes Hospital,hospital-based,169 Riverside Dr,,Binghamton,NY,13905,,,https://healthcare.ascension.org/locations/new-york/nybin/binghamton-our-lady-of-lourdes-memorial-hospital?utm_campaign=gmb&utm_medium=organic&utm_sou,42.091501,-75.936228
Southern Tier Imaging,stand-alone imaging center,30 harrison HARRISON St,Suite 460,Johnson City,NY,13790,,,http://2014.stmri.com/,42.114874,-75.959841
UPMC Chautauqua,hospital-based,207 Foote Ave,,Jamestown,NY,14701,,,https://www.upmc.com/locations/hospitals/chautauqua,42.091223,-79.231898
ROSWELL PARK CANCER INSTITUTE,stand-alone imaging center,Elm and Carlton St,,Buffalo,NY,14263,800-767-9355,,https://www.roswellpark.org/,42.898534,-78.864996
WINDSONG RADIOLOGY GROUP,stand-alone imaging center,55 Spindrift Drive,,Williamsville,NY,14221,716-631-2500,2152,https://windsongwny.com/radiology/,42.964466,-78.716797
GREAT LAKES MEDICAL IMAGING,stand-alone imaging center,199 Park Club Ln,#300,Williamsville,NY,14221,716-836-4646,,https://www.glmi.com/,42.962745,-78.765243
VA Western New York Healthcare System,hospital-based,3495 Bailey Ave,,Buffalo,NY,14215,,,https://www.va.gov/western-new-york-health-care/,42.9518,-78.812514
UR Medicine Imaging – East River Road,stand-alone imaging center,200 E River Rd,,Rochester,NY,14623,,,https://www.urmc.rochester.edu/imaging/locations.aspx,43.111989,-77.628017
RADNET @ BORG & IDE IMAGING,stand-alone imaging center,995 Senator Keating Blvd,Bldg  E Suite 100,Rochester,NY,14618,585-241-6401,,https://www.radnet.com/borg-and-ide/locations/clinton-crossings?utm_source=GMB&utm_medium=BII_Clinton_Main&utm_campaign=GMB_BII_Clinton,43.110988,-77.594357
UR Medicine Strong Memorial Hospital,hospital-based,601 Elmwood Ave,,Rochester,NY,14642,,,https://www.urmc.rochester.edu/,43.122517,-77.625645
University Radiology Associates,hospital-based,550 Harrison St,#125,Syracuse,NY,13202,,,https://www.upstate.edu/ura/,43.043574,-76.143773
Medical Imaging Center - Syracuse PET,stand-alone imaging center,5008 Brittonfield Pkwy,#100,East Syracuse,NY,13057,,,https://www.craimaging.com/medical-imaging-center-near-east-syracuse-ny/,43.103024,-76.054559
Faxton Campus St Luke's Healthcare,stand-alone imaging center,1676 Sunset Ave,,Utica,NY,13502,,,https://www.mvhealthsystem.org/imaging,43.09128,-75.258297
Rochester Regional Health Imaging Center,hospital-based,1255 Portland Ave,1st Floor,Rochester,NY,14621,,,https://www.rochesterregional.org/locations/rochester/rochester-general-imaging-center-northern-heights?y_source=1_OTkwMTEzNC03MTUtbG9jYXRpb24ud2Vic2l,43.188764,-77.584636
Hyatt Imaging,hospital-based,450 N Hyatt St,,Tipp City,OH,45371,937 499-7364,,,39.965864,-84.179489
Lima Memorial Health Systems,hospital-based,1001 Bellefontaine Ave,,Lima,OH,45804,800-500-4014,,https://www.limamemorial.org/,40.735688,-84.087515
ProMedica Flower Hospital,hospital-based,5200 Harroun Rd,,Sylvania,OH,43560,419-291-3000,,https://www.promedica.org/location/promedica-flower-hospital?utm_campaign=reputation-management&utm_segment=gmb_listing-link&utm_source=google&utm_med,41.709318,-83.690455
Toledo Clinic Radiology & Laboratory,stand-alone imaging center,1200 Medical Ctr Pkwy,Suite 1300,Maumee,OH,43537,419 479-5935,,,41.560943,-83.67333
Bon Secours Mercy Health Perrysburg Hospital,hospital-based,12623 Eckel Junction Rd,,Perrysburg,OH,43551,,,https://www.mercy.com/locations/hospitals/toledo/mercy-health-perrysburg-hospital?utm_source=local-listings&utm_medium=organic&utm_content=website_lin,41.535159,-83.63796
Toledo Clinic Radiology,hospital-based,4235 Secor Rd,,Toledo,OH,43623,419 479-5935,,,41.695649,-83.62425
UNIVERSITY OF TOLEDO MEDICAL CENTER,hospital-based,3000 Arlington Ave,,Toledo,OH,43623,419-383-3936,,http://utmc.utoledo.edu/,41.61669,-83.615844
Blanchard Valley Hospital,hospital-based,1900 S Main St,,Findlay,OH,45840,,,,41.017726,-83.651467
Good Samaritan Western Ridge,hospital-based,6949 Good Samaritan Dr,,Cincinnati,OH,45247,866-533-4296,,https://www.trihealth.com/hospitals-and-practices/good-samaritan-western-ridge/,39.203364,-84.669912
Good Samaritan Hospital,hospital-based,375 Dixmyth Ave,,Cincinnati,OH,45220,330-451-4244,,https://www.trihealth.com/hospitals-and-practices/good-samaritan-hospital/?utm_medium=organic&utm_source=google_business&utm_campaign=cincinnati&utm_c,39.139678,-84.520089
Cincinnati VA Hospital,hospital-based,3200 Vine St,,Cincinnati,OH,45220,513 861-3100,,,39.139524,-84.508209
University of Cincinnati Medical Center,hospital-based,234 Goodman St,,Cincinnati,OH,45229,,,https://www.uchealth.com/university-of-cincinnati-medical-center/,39.137423,-84.503239
CINCINNATI PET SCAN,stand-alone imaging center,4777 E. Gilbraith Rd,1ST Floor,Cincinnati,OH,45236,513-791-9959,,http://www.cincinnatipetscan.com/,39.205981,-84.381031
